2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
1.13,4.16,4.46,5.38,-0.34,-1.13,-2.71,-8.79,-0.44,-1.08,-1.39,-1.95,-0.61,-0.55,6.64,7.55,0.99,1.61,-4.1,-4.75,0.19,0.57,0.51,1.61,0.06,0.19,-0.29,1.52,4.06,6.97
0,-2.27,11,-9.68,0.9,-1.72,12,11.46,-0.71,2.24,-17,-15.92,1.8,0.69,-0.87,-0.14,-0.01,-3.53,-4.77,-3.18,-1.31,1.39,2.33,-0.01,0.49,1.83,2.91,3.21,-0.1,-4.25
0.14,4.18,0.61,-0.57,0.06,0.2,0.34,-0.3,-3.6,-15.41,-27.33,-39.96,-2.25,5.97,21.02,40.33,6.16,9.41,6.1,-0.33,-1.95,-6.24,-20.08,-43.15,-2.32,7.32,22.28,45.34,-0.48,-1.16
4.24,-4.06,14.28,-4.42,-0.2,0.19,-3.82,-1.3,-1.41,-2.11,-3.51,-7.37,0.26,1.05,2.37,6.06,0.48,1.03,-1.39,-1.41,0.23,3.56,0.16,0.66,-0.68,-3.69,0.31,-20.21,-1.18,-6.63
1.27,0.62,4.72,2.35,0.11,0.555,1.59,3.14,0.18,0.621,0.93,0.78,0.29,0.684,1.35,2.1,-0.01,1.7,1.75,1.05,0.12,-0.48,-0.83,-1.73,-0.61,-0.65,-1.65,-4.14,-0.09,-5.78
3.4,5,12.25,5.76,3.74,0.7,1.46,0.97,-3.92,-1.36,-1.65,1.7,1.47,0.64,1.69,-0.54,0.99,2.2,1.99,2.86,-1.29,1.21,0.38,-9.4,-0.76,-5.53,-5.93,-1.59,0.67,1.41
0.32,-0.7,5.99,-2.38,0.02,0.16,-1.97,-1.94,-2.7,-4.79,-7,-9.44,0.69,1.76,4.99,8.53,0.24,1.18,1.81,1.1,0.12,0.32,-0.4,-0.92,-0.35,-2.47,-3.36,-1.96,0.42,1.5
0.13,-1.14,-1.89,2.07,3.15,6.55,11.49,9.65,-0.04,-0.8,-1.58,-9.16,-1.73,-2.81,-3.24,-2.38,-0.2,-1.04,-69.3,-55.71,0.12,1.62,69.76,60.4,0.55,-0.05,0.43,4.95,-0.43,-3.32
-0.45,0.7,-4.7,-10.82,0.95,-0.03,0.39,8.37,-1.49,-0.86,-2,-15.89,0.14,-1.39,4.21,14.02,0.37,3.6,-0.3,-4.55,-0.27,-1.47,4.75,5.62,1.46,5.1,1.62,3.39,0.71,0.162
3.61,4.54,11.731,4.78,-0.28,-0.37,-2.725,-4.3,-1.31,-2.38,-1.963,-1.62,0.09,0.04,0.001,0.84,0.04,0.08,-0.314,-1.63,-0.84,-2.02,-2.4,-2.02,0.3,0.94,1.81,3.19,0.59,1.77
4.52,3.58,13.95,4.34,-2.61,-5.22,-5.41,-3.49,0.64,3.97,5.36,10.1,3.36,3.44,1.64,-0.99,-1.31,-0.73,-0.55,-1.07,-1.57,-1.8,-2.33,-0.6,-0.96,-4.48,-5.89,-9.32,-2.3,-4.16
10.7,-65.7025,0,-37.12,-10.7,69.67,0,0,0,0,0,0,0,0,0,-15.64,0.03,1.52,2.47,25.33,0.15,-0.09,-0.02,-4.51,-1.02,-1.26,-2.12,-4.47,0.88,-0.17
0.53,-1.91,6.54,-6.99,-3.34,-6.11,-2.94,-6.59,-0.08,-0.45,-1.71,0.13,1.95,1.98,3.6,6,-0.38,0.57,0.84,1.44,0.81,1.1,0.27,-2.81,-1.14,-2.31,-3.63,-4.32,-0.77,-2.81
5.04,17.51,15.5,12.15,-0.16,0.4,-0.15,-2.24,-4.42,-6.14,-13.47,-9.55,1.02,-3.49,0.95,-3.31,-6.7,-23.49,-43.74,-78.52,-25.01,-45.97,40.91,77.61,30.23,67.89,0,5.74,11.68,0
3.76,-0.75,20.01,-3.24,-0.36,-0.89,-2.66,-5.07,0.61,0.55,0.58,-0.12,-1.9,-4.86,-8.41,-8.91,0.05,-0.26,-0.22,1.47,-1.27,-1.61,-3.86,-7.28,-0.73,-2.07,-2.73,-2.87,-0.08,-2.15
0.98,-2.77,2.39,-10.52,-3.33,-5.31,-3.4,1.04,2.87,5.28,5.8,6.62,1.95,5.33,7.4,13.91,-0.58,2.22,2.51,0.29,-0.75,-2.57,-5.31,-6.86,1.25,-3.59,-4.54,-10.22,-3.13,-3.75
2.32,7.73,9.68,9.98,-0.68,-2.65,-5.54,-8.58,-1.19,-2.59,-3.71,-2.37,-0.4031,-0.06,0.01,0.03,0.0091,1.16,4.655,5.13,1.344,1.23,-1.9735,-4.18,-0.74,-2.98,-1.7615,1.04,0.17,-0.25
2.72,0.99,10.45,6.22,3.35,9.68,12.94,9.71,-3.32,-9.39,-14.77,-15.6,-0.78,-0.24,2.06,4.55,2.34,3.78,3.15,0.42,-1.8,-3.02,-4.78,-7.44,-0.88,-2.23,-0.81,0.56,1.14,-4.67
2.51,3.78,7.72,8.74,-0.29,-1.42,-3.6,-9.05,-2.05,-6.7,-8.49,-13.69,0.84,4.42,6.62,11.38,-0.27,-0.69,-1.88,-7.41,-1.95,-2.81,-3.09,5.71,1.4,2.45,3.79,0.2,0.98,2.04
1.04,0.79,6.29,2.42,2.18,2.74,4.31,5.45,1.12,0.57,-0.71,-1.27,-0.77,0.03,0.51,0.12,-0.04,-0.82,-0.91,-0.53,-0.82,-1.76,-2.85,-3.75,-1.39,-1.68,-2.21,-7.9,0.03,-2.87
0.47,-15.044,1.48,-12.4,-1.96,3.754,2.16,4.93,0.07,-0.23,-3.53,-6.91,-0.01,-2.14,0.13,5.56,-1.42,-2.14,-1.99,-2.73,-0.47,-4.76,-8.58,-8.98,-0.67,1.11,3.53,-3.24,1.03,3.33
1,-1.19,5.76,-0.22,0.23,-0.76,-1.16,-2.83,-0.29,1.37,1.15,0.87,-0.12,-2.26,-2.6,-2.71,-0.08,-0.687,-0.95,-1.19,-0.18,-0.732,0,-0.51,0.5,0.989,0.61,2.51,-0.09,-2.01
1.04,-2.24,3.21,-4.79,-0.36,-0.6,-0.44,-0.07,-0.22,0.23,0.01,0.72,0.04,-0.86,-1.41,-3.19,-1.81,-3.35,-2.62,2.03,1.46,2.45,2.52,0.62,0.35,0.4,0.56,0.05,0.14,-1.01
2.71,1.09,8.45,0.22,-0.25,-0.25,-0.76,-0.01,0.01,0.44,-0.21,-1.49,-0.54,-3.619,-4.65,-4.95,-1,-0.861,-0.13,-0.63,-0.39,-0.475,-2.08,-0.01,-0.39,-0.8729,-0.84,0.69,0.33,-0.0221
-3.83,2.44,8.41,0.56,0.33,-2.03,0.1,-0.23,1.56,1.35,5.25,2.76,-2.01,-0.16,-0.28,6.27,2.1388,0.82,3.67,0.69,-0.0447,3.1,2.24,0.31,-0.6713,-1.74,-2.45,-3.09,0.1307,-0.65
3.58,2.4304,17.009,5.93,-0.47,-0.6003,1.315,1.512,-0.226,-0.95,-1.69,-2.168,-0.161,-0.784,-1.108,0.464,-0.701,-2.642,-5.35,-9.536,-0.348,-3.999,-5.56,-9.78,0.608,2.982,3.19,4.821,0.244,-4.713
7.39,4.19,6.45,-4.36,-6.33,-5.44,-1.86,-4.19,-3.22,-2.99,-5.24,-2.82,-0.08,-2.94,-3.67,-18.16,2.74,6.34,7.3,17.85,-1.31,-3.98,-5.27,-9.06,3.15,4.39,5.87,9.49,-2.27,-3
1.33,-2.89,3.06,-4.73,-0.64,-1.22,-2.41,-3.79,-1.58,-2.11,-0.45,2.85,3.62,6.4,8.44,7.06,-1.8,-3.62,-6.48,-9.2,-0.84,-2.87,-5.78,-7.61,-1.18,0.4,3.3,8.41,2.63,0.4
1.2,0.63,6.09,2.8,-0.05,0.26,0.68,1.1,0.16,0.78,1.59,0.5,-0.09,-0.25,-0.82,-0.5,0.41,1.16,1.76,3.17,0.53,-0.37,-4.22,-3.73,0.42,0.73,3.92,2.54,1.08,-5.17
2.05,-1.47,5.43,-0.74,0,-0.06,0.1,1.18,0.23,0.61,0.22,-11.15,0.67,-3.93,-3.87,-4.33,12.58,17.54,20.12,22.88,-12.83,-8.07,-7.57,-3.38,-1.18,-0.51,-1.71,1.15,2.56,-9.85
4.95,0.796,6,2.29,0.8,0.836,-1.82,-3.51,0.15,-2.481,4.9,0.12,-6.16,6.54,0.2,-0.01,1.45,-7.593,-5.84,-1.64,-0.96,-3.641,-2.62,1,-0.135,-2.661,-1.165,0.08,1.244,1.785
3.4,-0.38,17.17,-1.67,0.61,0.19,-1.1,-0.12,-0.04,-1.13,-1.85,-1.87,-0.13,1.89,1.87,-0.04,0.25,-1.02,-1.52,-1.34,-0.75,-2.04,-3.7,-2.77,-0.04,-1.21,0.1,-4.33,0.19,-6.29
1.15,-0.32,2.44,3.6,-0.54,-0.27,-0.09,-3.42,-0.44,-1.24,-1.35,-1.76,0.22,0.24,0.36,-0.26,-0.11,0.96,1.65,5.12,0.47,-1.55,-2.4,-3.7,-2.27,-2.81,-3.82,-1.27,-1.07,2.73
0.431,15.1549,6.19,4.39,1.8475,-0.31,0.05,-0.87,-1.8741,-2.89,-3.732,-2.05,0.0487,-0.2901,-0.528,0.15,0.3569,0.3501,0.36,-0.41,-0.31,-0.37,-0.13,0.918,0.42,0.77,4.44,1.799,0.75,-2.14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.28,7.13,-11.66,0,-2.45,-33.46,-14.58,0,19.73,26.33,26.24,6.06,1.47,0
-1.56,3.62,-10.86,-4.37,-0.96,11.59,12.5425,49.77,-0.57,-8.56,4.0275,4.97,4.36,7.98,2.85,0.36,-1.12,-3.15,-7.87,-13.03,-1.06,-2.13,-1.73,4.1,1.69,3.33,6.2,-1.24,-1.05,-2.52
0.24,-0.365,0.984,-5.335,-0.026,0.071,0.338,0.12,-0.006,-0.525,-0.872,0.129,-0.024,0.007,0.3,-0.0041,0.315,-0.728,-0.143,0.254,0.141,0.861,0.539,0.4514,-0.042,1.02,2.825,2.2833,0.323,-2.549
1.19,-0.11,5.73,-0.09,0.05,0.15,0.36,-1.98,-0.5,-2.44,-4.81,-5.15,0.22,-1.03,-1.16,-1.72,-1.61,-12.34,-11.24,-21.16,-1.71,19.4,21.51,32.1,6.53,0.07,0.43,-1.11,0.49,-0.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.87,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0
136.81,203.02,141.93,329.58,-131.03,-135.33,-140.12,-150.59,-5.31,-1.9,3.09,-2.97,0.09,3.84,4.69,-1.73,-0.17,-6.89,-11.82,-46.88,0,2.93,4.26,56.2,-4.25,-22.79,-32.53,-138.5,-113.36,18.12
2.52,1.29,3.59,-0.66,-1.98,-1.77,-1.86,-1.15,0.19,-0.13,-0.95,-29.08,0.56,-7.78,-12.75,-6.87,-7.28,-10.8,6.67,33.2,6.26,17.54,6.6,-0.82,-0.28,-1.31,-2.1,1.05,0.015,1.3
1.71,-1.39,8.28,-3.67,-0.26,-0.26,-2.328,-2.15,-0.22,-0.2,0.996,-0.63,0.13,-0.5,-0.558,0.1,-0.01,0.11,-0.13,-0.32,0.63,-0.14,-0.25,-0.27,-0.92,-0.65,-1.11,-0.59,0.93,-2.93
5.44,1.88,12.72,6.4,2.74,4.73,10.3,6.84,-0.73,-2.19,-1.94,-3.62,-0.02,-0.16,0.6,4.13,-0.55,-1.35,-0.78,-3.15,0.23,0.79,-1.21,0.53,-1.92,-1.78,-2.5,-4.26,0.78,-10.93
2.1,3.82,9.07,16.58,1.2,0.05,-1.093,6.4,-1.01,-0.91,-5.702,-2.7,0.02,1.05,3.265,2.49,-0.74,-2.54,1.74,0.21,0.8,-0.13,-0.07,0.84,-0.68,-1.07,-2.03,-2.61,-0.79,-3.61
2.424,-3.72,9.92,-1.96,-0.982,0.11,-2.82,-1.97,-0.188,0.07,-3.88,-0.19,0.031,-0.42,0.17,-2.95,-0.045,-0.57,-0.91,2.86,0.391,0.35,-0.11,-4.66,-0.555,-0.05,1.86,0.17,0.645,1.651
-1.26,-5.9,-2.699,4.73,0.638,0.91,1.449,-9.17,0.931,1.978,1.375,3.85,-0.356,0.63,0.448,2.54,0.785,0.515,1.684,-0.66,0.027,-0.157,-1.03,-1.99,-0.435,0.302,0.487,1.2,-0.045,17.338
7.69,-1.44,9.44,-2.99,-1.5,-0.84,-1.5,-0.5,-0.63,-1.59,-1.99,-3.57,0.3,0.45,0.33,0.5,-1.12,-1.63,-2.36,-5,-1.56,-1.78,-1.05,-0.06,-0.04,-0.16,-0.08,-0.61,-0.49,-1.77
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.85,8.93,13.72,18.06,-4.01,-0.26,-1.86,-2.05,-1.56,-3.46,-3.9,-5.92,-12.21,-2.82,-7.96
0.54,2.407,3.116,21.43,3.43,3.864,5.624,2.8344,-2.45,-3.311,-5.064,-5.0923,-1.49,-2.921,-5.091,-3.1064,0.35,-1.89,-1.793,-25.0324,-0.19,-0.52,1.123,28.7597,0.23,2.8105,0.019,-19.9243,2.55,-0.5425
2.56,5.19,5.43,4.75,1.89,3.11,4.63,1.27,-1.68,-3.03,-4.54,-2.95,-1.44,-3.11,-2.57,-2.84,0.12,0.26,-0.13,-0.48,-0.22,-0.63,-1.04,-1.53,-0.82,-1.18,-0.37,2.09,0.77,-0.93
-1.99,-1.35,-6.39,20.56,0.51,1.83,3.671,-22.58,-0.18,2.16,2.509,-0.1,20.13,18.15,16.77,13.14,-12.56,-12.16,-5.36,-5.26,0.72,-3.14,-8.2,-7.82,-6.76,-0.62,-1.53,-0.55,-0.09,-1.45
1.27,-0.5,3.99,0.11,1.36,3.15,4,1.14,0.79,0.08,-1.19,2.58,-0.43,-1.86,5.42,5.68,-0.47,0.91,-6.58,-10.03,0.28,3.24,4.52,-1.81,3.46,-1.1,-2.64,0.86,-5.72,-7.42
7.988,-0.972,9.755,0.92,-6.888,-7.386,-7.174,-5.16,0.237,7.104,5.903,0.375,2.885,-1.535,-0.49,0.297,-0.173,3.026,2.315,-0.582,-0.24,-3.794,-3.021,-3.795,-1.441,-3.154,-3.712,-2.925,0.392,-2.839
10.585,6.014,11.674,4.804,-8.965,-8.08,-5.983,-7.44,-0.07,1.326,3.08,4.43,1.639,1.319,0.146,-0.55,-0.339,-0.368,-1.078,0.2,-5.47,-9.037,-4.339,-6.24,3.56,4.384,-1.82,-3.09,0.59,-1.29
0.68,-1.28,2.31,1.088,0.06,0.53,0.83,0.379,0.07,0.24,0.33,0.658,0.11,0.36,0.61,0.858,0.05,0.18,-0.29,-0.476,-0.36,-0.99,-0.86,-0.257,0.06,0.39,0.59,-1.458,0.18,-2.16
2.29,3.12,8.46,5.44,-0.17,0.48,-0.06,0.51,0.73,-1.23,-2.4,-3.35,-0.12,-0.13,0.14,0.89,-1.33,-1.15,-1.41,-2.48,-0.3,-1.06,-0.9,0.6,1.25,1.09,2.57,0.77,-0.81,-3.37
2.51,2.94,7.73,0.21,0.17,-0.08,-0.59,0.01,-0.38,0.29,0.31,0.31,-0.14,-0.26,-0.41,-0.58,-0.08,-0.57,-0.48,-0.84,-0.45,-4.03,-5.15,-7.56,-1.08,-0.06,0.2,6.63,5.99,-1.3
5.49,4.54,6.97,-6.94,-4.338,-0.777,-3.534,-5.296,0.832,-3.807,-3.0242,-3.479,-1.889,0.44,1.3252,0.514,0.007,-1.999,-3.153,-1.239,-0.031,0.656,14.168,21.874,3.409,11.777,4.023,5.27,1.2,-11.96
0.732,0.431,2.11,0.971,0.063,0.125,0.171,-0.934,-0.015,0.152,0.259,-0.14,0.09,-0.02,-0.12,0.32,0,0.3,0.72,0.58,0.21,0.41,0.34,0.89,0.24,0.57,0.59,-3.63,-0.07,-2.93
0,0.19,0,17.764,0,-1.89,20.86,23.797,3.97,20.52,-5.66,-5.2,-0.06,-0.16,-1.79,-5.31,-0.17,-1.5,-2.18,-1.36,-0.08,-0.69,-1.02,1.08,0.31,-0.26,-1.08,-1.38,13.81,-6.97
0.25,0.9,-1.57,35.22,-0.97,-0.53,-1.39,5.12,0.8,2.67,3.74,11.28,-0.8713,-9.61,-11.56,-2.97,1.2413,10.19,14.67,-6.58,-0.12,-0.36,-0.02,-0.8,-0.3,-0.36,-2.21,1.36,0.96,-1.26
1.61,-0.69,5.34,1.37,-0.25,4.32,4.09,0.94,-0.25,-2.97,-2.67,-2.3,0.02,-1.64,-1.72,-1.64,0.01,-0.33,0,1.01,0.39,4.3,3.45,0.9,0.95,-2.08,-0.97,0.44,-0.75,-5.38
0.18,3.68,6.09,3.44,24.56,44.11,52.98,57.47,-19.36,-42.53,-53.22,-54.77,-6.22,-4.58,0.8,-4.53,2.45,0.17,-3.65,-3.81,-3.52,-2.7,-7.26,-14.48,2.216,3.2,-2.69,2.9,1.219,-1.56
0.5512,9.5519,3.9709,5.6878,0.4804,-1.151,-0.8265,11.5642,3.2184,7.705,10.9456,-1.84,0.4,0.45,0.85,1.5157,0.15,0.0112,-1.06,-0.6041,-0.43,-1.5522,-1.7184,-4.6899,-3,-3.3427,-4.5967,-3.0701,0.2403,-5.0063
0.91,-0.67,5.8,1.517,0,0.83,1.03,0.103,-0.01,-1.39,-0.12,-1.12,0.16,0.23,-2.79,0.18,-0.16,-1.24,-1.72,-1.85,0.01,0.55,3.35,1.38,-0.08,-0.14,-1.88,-3.56,-0.003,-2.21
2.37,1.51,6.7971,3.86,1.66,3.16,2.9229,-3.27,-2.09,-3.9,-3.75,-3.72,0.29,-0.08,0.15,1.58,-1.09,0.09,0.6,-1.35,-0.19,-1.3,-0.96,-1.89,0.15,0.61,-0.42,0.6,1.21,-3.91
-0.73,-0.96,-2.6228,-1.7482,0.4664,1.2471,2.1449,1.7179,-0.2785,3.8969,5.9479,5.3427,1.4518,-1.6951,-2.4702,-2.2998,-0.1042,-0.23,0.0839,0.1675,-0.3405,-0.0381,-1.1208,-1.6985,-0.2364,-1.1408,-0.9923,-1.1204,-0.2171,-0.53
2.87,-0.62,7.41,-2.66,-0.97,-2.17,-3.45,-3.38,-1.84,-2.6,-3.57,-1.01,0.44,1.82,5.06,4.27,3.25,6.64,3,3.33,-1.72,-4.71,-3.31,-6.36,-0.21,-2.37,0.52,12.03,0.83,-1.67
3.97,-1.82,7.62,-2.49,-1.3,-1.7,-1.73,-1.01,-0.45,-0.52,-0.14,0.29,0.23,2.59,3.82,4.05,0.06,-1.01,-2.91,-2.6,0.44,1.27,1.74,-0.45,-0.52,-1.71,-0.88,0.99,-0.46,-4.8
0.77,-0.76,3.11,3.06,1.45,2.48,4.39,0.44,0.5,0.61,-0.63,1.47,-0.85,-1.39,1.29,-0.03,0.26,0.23,-0.64,-0.25,0.33,0.83,0.46,-0.2,-0.47,-0.34,-0.24,0.05,0,-5.3
1.69,0.07,0.28,0.4593,1.98,2.107,1.82,1.6907,-7.54,-6.797,-7.06,-4.81,1.06,-0.45,-1.15,-53.43,5.11,5.35,1.62,-358.79,-0.91,-2.02,2.46,418.58,1.73,11.06,15.59,6.82,-0.73,-10.28
1.6,-7.06,1.31,4.81,1.3,12.21,10.57,9.76,-0.35,1.23,-0.56,-7.28,-7.9,-10.54,-10.6,-4.93,7.03,5.55,9.31,3.25,12.76,16.99,-3.59,7.6,-14.84,-19.72,-6.09,-12.47,2.16,-1.02
4.99,6.46,13.99,-63.18,0.95,2.19,-2.27,-0.25,-1,-3.77,-2.69,-0.85,-4.02,-2.53,-3.04,4.21,-2.52,-13.71,-15.27,-17.93,2.56,32.78,34.13,27.95,-0.74,0.5,-0.78,-1.09,3.04,-24.42
0.82,1.54,7.66,5.89,0.9,-1.89,-0.01,-7.13,0.0387,-0.76,-4.647,1.52,-1.0876,8.06,6.8878,1.22,-0.0456,-8.33,-1.9812,-0.68,2.0445,1.5061,-3.2692,-3.8148,-2.33,0.5039,2.0696,1.7705,0.64,-3.97
2.66,0.51,5.51,-0.31,1.33,0.4,1.89,2.18,3.94,5.02,2.95,1.36,-5.99,-4.27,-4.43,-0.49,-0.1,-0.72,1.29,2.93,4.4,11.35,9.83,6.8,-2.75,-8.72,-7.89,-9.95,-0.62,-7.2
2.84,-0.63,10.72,-0.11,-0.1,-0.01,-0.8,-2.53,-0.61,-2.59,-3.39,-3.07,-0.01,0.03,2.36,2.08,-0.03,0.23,-1.43,-1.41,-0.03,-1.03,-1.76,-1.78,-0.65,0.14,-0.36,-0.61,0.84,-3.78
2.17,0.346,6.749,1.503,4.23,4.152,2.904,4.28,0.4,-3.02,-3.062,-4.72,-5.485,-3.98,-3.422,-3.869,-0.9,-0.06,-0.912,0.464,1.02,0.815,4.297,6.835,-0.805,-0.721,-3.188,-1.866,-2.264,-1.694
0.23,-0.87,1.28,-0.39,0.01,0.41,-0.88,-0.05,0.07,0.24,1.83,18.03,0,-1.52,-1.77,-19.9,-2.31,-6.02,-10.92,-13.25,4.01,6.77,10.79,16.47,-1.62,-0.03,1.03,1.84,0.27,-1.11
0.302,1.186,0.861,-2.839,-0.174,5.062,5.268,1.995,-0.089,-7.14,-10.907,2.895,0.579,-0.02,1.708,0.563,-2.695,-4.308,-5.418,-19.018,4.388,6.996,8.638,13.072,-6.646,-6.956,-8.325,0.114,0.817,4.03
0.97,1.24,2.88,8.86,0.07,2.18,2.57,-1.4,0.3,-0.79,-0.53,-0.65,0.52,0.07,0.84,0.49,-0.46,-1.13,-2.78,35.84,-0.87,1.3,2.09,-35.79,1.36,3.37,3.9,0.97,-2.78,-6.72
4.642,0.226,12.223,2.17,0.233,0.472,2.208,1.977,-2.138,-4.187,-4.969,0.074,0.609,3.045,1.965,-1.887,-0.843,-3.728,-2.823,-1.464,0.653,0.384,-1.65,-3.936,-2.745,-3.7,-2.31,-5.511,1.424,-1.649
0.18,-0.19,1.93,-5.71,1.43,1.27,3.04,1.82,-1.47,-0.11,-2.22,0.09,-1.15,0.47,0.2,0.7,0.56,-0.31,0.52,0.06,0.07,-0.22,-1.32,0.29,-1.4,-1.41,-0.1,-0.51,0.29,-1.54
5.3,30.64,16.67,-2.11,-0.26,2.03,-3.79,-7.16,-4.11,-6,-6.49,3.36,10.93,9.13,13.33,-0.53,-2.14,-0.09,-4.67,-1.98,-9.29,-12.96,-9.46,-1.26,-0.17,1.71,-5.55,-6.56,0.07,-1.77
9.07,11.62,27.38,6.38,-2.38,-4.07,-6.77,-9.24,-1.2,-2.68,-2.68,-3.21,-0.02,0.24,0.65,2.97,0.38,1.66,1.22,0.97,0.53,-2.99,-5.55,-8.19,-2.89,-1.67,-1.19,-0.26,0.28,-1
0.2204,0.2059,0.6474,1.03,0.0696,0.0808,-0.3074,-1.12,-1.96,-4.29,-2.18,-13.81,2.32,4.49,3.96,17.13,-0.43,0.39,6.38,7.88,0.781,2.541,-2.7,-4.75,0.673,1.007,9.482,13.71,0.029,-4.708
1.8,-0.17,4.77,-1.18,-0.48,0.53,0.35,0.2288,0.33,-0.67,-0.96,-1.0461,-0.26,-0.75,-0.11,-0.5601,-0.47,0.17,0.27,0.3598,0.41,0.79,0,-0.3846,-0.19,0.06,-0.24,-0.0056,-0.55,-2.91
9.53,-0.84,10,-1.28,-9.06,-1.57,-0.7,-1.89,0.93,-4.56,-3.46,-0.31,0.51,0.49,3.28,2.68,0.42,0.92,0.04,2.99,0.19,0.51,0.4,0.98,0.12,0.94,0.6,-3.53,-0.45,-0.73
4.29,1.27,13.41,2.42,0.25,0.01,-0.44,-9.57,-4.91,-7.79,-9.24,-2.03,3.22,0.55,-0.47,-4.41,-0.79,1.61,0.69,0.9,-0.13,0.57,1.43,4.21,-0.57,0.78,2.92,3.37,-0.72,-0.53
2.15,-0.28,3.72,2.54,1.83,3.57,7.09,0.86,0.29,1.45,-1.71,-0.73,-0.38,-0.62,-0.22,-0.05,-2.61,-2.58,-4.23,0.2,-1.28,-5.87,-5.54,-4.01,-0.52,-1.65,-5.68,0.41,0.82,2.18
4.8,-0.21,9.28,-2.46,-0.39,0.24,-0.66,0.88,0.48,0.72,0.81,-0.6,-0.33,-0.46,0.73,-1.19,0.07,-1.57,-3.85,-0.05,0.83,5.99,9.48,12.45,-4.02,-8.83,-10.85,-0.25,0.38,-3.1
0.24,-1.04,0.8,5.52,2.05,4.86,5.776,-1.69,0.28,-1.79,-2.906,-2.63,-2.44,-3.57,-3.56,-4.03,-0.7,0.27,0.25,0.11,0.06,-0.89,-0.22,0.57,2.14,2.17,2.25,5.31,-0.92,-1.62
0.2102,-0.89,4.15,5.16,3.0298,10.06,13.63,7.7,4.69,-1.94,-6.51,-9.64,-6.04,-4.45,-2.32,1.25,0.4,3.09,4.42,2.44,-1.18,-4.71,-6.75,-5.39,0.06,0.22,0.93,3.09,3.4,-4.67
0,12.2897,-0.822,20.21,0.6594,-0.108,1.292,23.22,-4.9876,-16.8926,-20.0361,-17.14,7.7897,17.856,15.9038,2.63,-2.043,-2.0033,6.3684,0.77,-5.6502,-6.5689,-20.0028,-35.1,-4.8048,-8.2012,16.4621,33.79,3.6488,15.55
1.15,4.21,8.63,8.27,2.06,2.71,3.91,0.27,-2.56,-4.32,-7.68,-6.26,-0.3,-1.44,-0.75,-0.31,0.43,-0.12,-0.55,-0.95,-0.17,0.27,-0.94,-2.04,-0.24,-1.01,-0.66,0.26,0.75,-0.99
1.37,-4.457,6.15,-2.76,0.03,0.497,0.06,-0.4868,-1.25,-1.06,-0.388,-0.6288,2.41,5.866,7.589,9.6197,1.15,1.33,10.219,12.7712,1.151,1.2785,-4.87,-4.9753,0.069,-2.0745,-4.18,-4.502,-1.07,-1.19
3.43,-4.77,3.99,-1.08,-0.49,-1.74,0.78,-1.58,-0.65,5.65,1.91,-5.43,-0.19,-0.38,-1.78,-4.52,2.97,-0.7,-2.23,-14.93,-8.82,-20.49,-32.08,-54.71,0.56,13,40.04,85.71,3.55,13.36
2.35,1.62,7.29,0.1,0.05,0.13,0.08,0.31,0.23,0.4,0.23,0.34,-0.12,-0.38,-0.17,0,-0.04,-0.22,-0.13,-0.15,-0.18,-0.11,-0.15,-0.13,-0.23,-0.81,-1.64,-1.68,-0.49,-4
-2.14,0.58,-0.85,12.25,4.15,3.04,4.8,1.69,0.21,0.17,-0.14,-8.3,-0.48,-0.43,0.33,-4.03,-0.79,-4.52,-5.45,-17.72,-2.43,-1.29,-1.78,15.49,1.98,2.8,3.73,0.16,-0.27,-0.48
0,12.05,0,0,0,0,0,0,0,0,0,0,0,-6.0042,-4.13,8.4692,2.0448,11.8224,-27.27,-97.1092,-57.0964,2.2321,20.98,104.85,-1.5298,-94.0874,-125.94,-217.07,56.5814,86.0371
-0.021,-0.1097,0.4775,0.68,-0.1599,-0.2959,-0.3772,-0.56,-0.5732,-0.7076,-1.4647,0.02,-0.5304,-0.1484,-0.0428,0.78,-0.06,-0.3425,0.8717,4.801,1.2257,0.3405,-1.13,-5.732,0.5788,2.1703,4.4459,3.699,0.36,-1.3867
-0.71,-0.304,-2.63,-6.81,0.11,1.59,3.03,6.751,0.06,0.07,-0.029,-6.509,0.92,0.48,0.309,6.881,-0.11,-0.6,-0.97,-0.484,-0.79,-0.06,-1.79,-7.853,0.2,-0.05,-1,-38.273,-2.27,-0.13
0,0,0,0,0,0,0,0,0.09,1.51,14.12,13.73,-1.31,-83.42,-65.97,-40.41,1.02,82.43,53.42,37.45,-0.86,-6.37,-14.8,-29.03,7.74,16.71,32.93,51.2,-2.83,-10.86
